sim,true_beta,n,model,p,n_f,true_beta_f
126,0.35,100,model3,0.16759010540929734,100,beta = 0.35
126,0.35,100,model4,0.22387598464004657,100,beta = 0.35
126,0.35,100,model5,0.007524763444538656,100,beta = 0.35
126,0.35,100,model6,0.05243238418623212,100,beta = 0.35
126,0.35,100,model7,1.5010616962464466e-4,100,beta = 0.35
126,0.35,100,model8,0.021045596822207333,100,beta = 0.35
126,0.35,100,model9,0.014031680589347208,100,beta = 0.35
126,0.35,100,model10,0.18651573861440915,100,beta = 0.35
127,0.35,100,model1,1.994361876351546e-5,100,beta = 0.35
127,0.35,100,model2,4.003744817581519e-5,100,beta = 0.35
127,0.35,100,model3,7.842115103068324e-4,100,beta = 0.35
127,0.35,100,model4,0.006263042978847344,100,beta = 0.35
127,0.35,100,model5,0.007477572928297682,100,beta = 0.35
127,0.35,100,model6,9.761240103679087e-4,100,beta = 0.35
127,0.35,100,model7,0.007286159286541213,100,beta = 0.35
127,0.35,100,model8,1.917379153366733e-4,100,beta = 0.35
127,0.35,100,model9,0.0024541750415137857,100,beta = 0.35
127,0.35,100,model10,2.0941298656951702e-4,100,beta = 0.35
128,0.35,100,model1,0.0016242399541830015,100,beta = 0.35
128,0.35,100,model2,3.940140545971143e-5,100,beta = 0.35
128,0.35,100,model3,9.612093276239465e-5,100,beta = 0.35
128,0.35,100,model4,0.010073257697023308,100,beta = 0.35
128,0.35,100,model5,1.1694674082873827e-4,100,beta = 0.35
128,0.35,100,model6,3.155948288406574e-9,100,beta = 0.35
128,0.35,100,model7,6.316351111094166e-5,100,beta = 0.35
128,0.35,100,model8,0.005319190620783572,100,beta = 0.35
128,0.35,100,model9,0.001013254145548095,100,beta = 0.35
128,0.35,100,model10,0.005920447584530956,100,beta = 0.35
129,0.35,100,model1,0.001949142179118552,100,beta = 0.35
129,0.35,100,model2,0.019598505332491432,100,beta = 0.35
129,0.35,100,model3,2.63405521158692e-4,100,beta = 0.35
129,0.35,100,model4,0.0028147309137017407,100,beta = 0.35
129,0.35,100,model5,1.0034318754813552e-5,100,beta = 0.35
129,0.35,100,model6,0.031514605931459126,100,beta = 0.35
129,0.35,100,model7,1.0512014862244467e-6,100,beta = 0.35
129,0.35,100,model8,6.620677387363816e-6,100,beta = 0.35
129,0.35,100,model9,2.3006831059585922e-4,100,beta = 0.35
129,0.35,100,model10,9.622589889970962e-7,100,beta = 0.35
130,0.35,100,model1,0.22275627642363294,100,beta = 0.35
130,0.35,100,model2,3.860117798745758e-4,100,beta = 0.35
130,0.35,100,model3,5.564326937956283e-6,100,beta = 0.35
130,0.35,100,model4,3.121861111642291e-5,100,beta = 0.35
130,0.35,100,model5,7.782616889276838e-5,100,beta = 0.35
130,0.35,100,model6,0.0024059028714865866,100,beta = 0.35
130,0.35,100,model7,0.1467444980667724,100,beta = 0.35
130,0.35,100,model8,0.06943832670198273,100,beta = 0.35
130,0.35,100,model9,5.790265652543841e-7,100,beta = 0.35
130,0.35,100,model10,1.409087293990794e-5,100,beta = 0.35
131,0.35,100,model1,0.005940129068860151,100,beta = 0.35
131,0.35,100,model2,8.481719573539301e-4,100,beta = 0.35
131,0.35,100,model3,0.0021239716351421256,100,beta = 0.35
131,0.35,100,model4,0.01520482867443556,100,beta = 0.35
131,0.35,100,model5,0.002272357909177178,100,beta = 0.35
131,0.35,100,model6,7.002680980242121e-4,100,beta = 0.35
131,0.35,100,model7,7.809296481369936e-6,100,beta = 0.35
131,0.35,100,model8,0.013795583418547397,100,beta = 0.35
131,0.35,100,model9,0.46773746607476774,100,beta = 0.35
131,0.35,100,model10,0.003179542918826646,100,beta = 0.35
132,0.35,100,model1,0.01070682420227373,100,beta = 0.35
132,0.35,100,model2,0.004414782429312493,100,beta = 0.35
132,0.35,100,model3,2.2416327981810403e-4,100,beta = 0.35
132,0.35,100,model4,0.013676851054152632,100,beta = 0.35
132,0.35,100,model5,2.842698027836034e-7,100,beta = 0.35
132,0.35,100,model6,0.005054032778564237,100,beta = 0.35
132,0.35,100,model7,2.3434781437317858e-6,100,beta = 0.35
132,0.35,100,model8,0.03253931258926445,100,beta = 0.35
132,0.35,100,model9,7.88051964862765e-5,100,beta = 0.35
132,0.35,100,model10,6.34504918604824e-5,100,beta = 0.35
133,0.35,100,model1,0.004890161251111646,100,beta = 0.35
133,0.35,100,model2,0.0031304055684179093,100,beta = 0.35
133,0.35,100,model3,2.4935472980383772e-5,100,beta = 0.35
133,0.35,100,model4,0.0017471716553706653,100,beta = 0.35
133,0.35,100,model5,2.6908715254043487e-5,100,beta = 0.35
133,0.35,100,model6,2.590508481940969e-4,100,beta = 0.35
133,0.35,100,model7,4.47191749116689e-5,100,beta = 0.35
133,0.35,100,model8,1.672183384995647e-8,100,beta = 0.35
133,0.35,100,model9,0.024416267972318582,100,beta = 0.35
133,0.35,100,model10,9.466069431878747e-4,100,beta = 0.35
134,0.35,100,model1,1.089333409183303e-6,100,beta = 0.35
134,0.35,100,model2,0.054253662153897965,100,beta = 0.35
134,0.35,100,model3,2.6985786401155606e-6,100,beta = 0.35
134,0.35,100,model4,1.315283289992963e-4,100,beta = 0.35
134,0.35,100,model5,1.6282081898343526e-4,100,beta = 0.35
134,0.35,100,model6,4.094060184706849e-5,100,beta = 0.35
134,0.35,100,model7,0.013496058949692805,100,beta = 0.35
134,0.35,100,model8,4.273275333977422e-5,100,beta = 0.35
134,0.35,100,model9,0.049091214093449353,100,beta = 0.35
134,0.35,100,model10,5.761586487435844e-5,100,beta = 0.35
135,0.35,100,model1,1.8552357512272428e-4,100,beta = 0.35
135,0.35,100,model2,6.748680326914141e-7,100,beta = 0.35
135,0.35,100,model3,0.026363706766816118,100,beta = 0.35
135,0.35,100,model4,2.1385370856880103e-4,100,beta = 0.35
135,0.35,100,model5,7.066309705353847e-6,100,beta = 0.35
135,0.35,100,model6,7.420930135962814e-6,100,beta = 0.35
135,0.35,100,model7,0.0021535056699604075,100,beta = 0.35
135,0.35,100,model8,2.486456229890453e-5,100,beta = 0.35
135,0.35,100,model9,1.3534886100226332e-5,100,beta = 0.35
135,0.35,100,model10,1.0109073507552072e-5,100,beta = 0.35
136,0.35,100,model1,0.023030206197752985,100,beta = 0.35
136,0.35,100,model2,2.4587908653215834e-7,100,beta = 0.35
136,0.35,100,model3,2.0685431730952796e-4,100,beta = 0.35
136,0.35,100,model4,0.01223272932926859,100,beta = 0.35
136,0.35,100,model5,0.03248323423936087,100,beta = 0.35
136,0.35,100,model6,0.07906825922029645,100,beta = 0.35
136,0.35,100,model7,0.0018928766813736282,100,beta = 0.35
136,0.35,100,model8,0.03626065859703267,100,beta = 0.35
136,0.35,100,model9,4.4142784466147725e-4,100,beta = 0.35
136,0.35,100,model10,3.315890125019891e-5,100,beta = 0.35
137,0.35,100,model1,6.985354603080177e-4,100,beta = 0.35
137,0.35,100,model2,3.7188842092219248e-9,100,beta = 0.35
137,0.35,100,model3,5.8788580691614554e-8,100,beta = 0.35
137,0.35,100,model4,0.012630570938702483,100,beta = 0.35
137,0.35,100,model5,0.045065744071111066,100,beta = 0.35
137,0.35,100,model6,0.004067914624592262,100,beta = 0.35
137,0.35,100,model7,4.454075188523616e-6,100,beta = 0.35
137,0.35,100,model8,2.7311530393894424e-7,100,beta = 0.35
137,0.35,100,model9,2.3729431656877568e-7,100,beta = 0.35
137,0.35,100,model10,2.5882847683165116e-4,100,beta = 0.35
138,0.35,100,model1,0.00601310165020567,100,beta = 0.35
138,0.35,100,model2,0.003158474328338603,100,beta = 0.35
138,0.35,100,model3,8.456689015704575e-5,100,beta = 0.35
138,0.35,100,model4,0.026482857152794324,100,beta = 0.35
138,0.35,100,model5,8.805371974455958e-4,100,beta = 0.35
138,0.35,100,model6,0.02800973095850898,100,beta = 0.35
138,0.35,100,model7,7.346543447557279e-4,100,beta = 0.35
138,0.35,100,model8,0.019913671078005943,100,beta = 0.35
138,0.35,100,model9,0.032420385744842385,100,beta = 0.35
138,0.35,100,model10,1.5624280445480188e-4,100,beta = 0.35
139,0.35,100,model1,0.0023472383883811425,100,beta = 0.35
139,0.35,100,model2,0.0028191556694138298,100,beta = 0.35
139,0.35,100,model3,1.4234778386175695e-5,100,beta = 0.35
139,0.35,100,model4,0.11667370037769349,100,beta = 0.35
139,0.35,100,model5,1.0353099649892324e-5,100,beta = 0.35
139,0.35,100,model6,4.242614127232599e-4,100,beta = 0.35
139,0.35,100,model7,0.0425058862311479,100,beta = 0.35
139,0.35,100,model8,0.003240661079579129,100,beta = 0.35
139,0.35,100,model9,0.03657351989253573,100,beta = 0.35
139,0.35,100,model10,0.07910516625149142,100,beta = 0.35
140,0.35,100,model1,0.7270761074131674,100,beta = 0.35
140,0.35,100,model2,0.029072580571040684,100,beta = 0.35
140,0.35,100,model3,0.05575712606952763,100,beta = 0.35
140,0.35,100,model4,0.10364773536295051,100,beta = 0.35
140,0.35,100,model5,0.0014814943201569698,100,beta = 0.35
140,0.35,100,model6,0.04567798839010487,100,beta = 0.35
140,0.35,100,model7,9.179288660230914e-5,100,beta = 0.35
140,0.35,100,model8,0.03346093731415589,100,beta = 0.35
140,0.35,100,model9,2.7409365155942103e-5,100,beta = 0.35
140,0.35,100,model10,4.303012067065925e-4,100,beta = 0.35
141,0.35,100,model1,0.012531284694856891,100,beta = 0.35
141,0.35,100,model2,0.005633017847043643,100,beta = 0.35
141,0.35,100,model3,1.0231597430425324e-4,100,beta = 0.35
141,0.35,100,model4,0.014946528269845468,100,beta = 0.35
141,0.35,100,model5,2.397405835244806e-7,100,beta = 0.35
141,0.35,100,model6,0.003131133077550049,100,beta = 0.35
141,0.35,100,model7,0.10562829689086889,100,beta = 0.35
141,0.35,100,model8,0.0037289957317759312,100,beta = 0.35
141,0.35,100,model9,6.35741373216107e-6,100,beta = 0.35
141,0.35,100,model10,2.6309786841851733e-4,100,beta = 0.35
142,0.35,100,model1,0.007778254587862695,100,beta = 0.35
142,0.35,100,model2,3.7370458062054056e-5,100,beta = 0.35
142,0.35,100,model3,0.0061742826877739364,100,beta = 0.35
142,0.35,100,model4,1.7291076316295798e-6,100,beta = 0.35
142,0.35,100,model5,2.934752291524096e-6,100,beta = 0.35
142,0.35,100,model6,0.015335989801500157,100,beta = 0.35
142,0.35,100,model7,0.019655468575045014,100,beta = 0.35
142,0.35,100,model8,0.003882635111047255,100,beta = 0.35
142,0.35,100,model9,1.2633303904390716e-5,100,beta = 0.35
142,0.35,100,model10,0.016391840197771613,100,beta = 0.35
143,0.35,100,model1,3.208000973054022e-4,100,beta = 0.35
143,0.35,100,model2,0.0014797941838314058,100,beta = 0.35
143,0.35,100,model3,1.614555057636767e-6,100,beta = 0.35
143,0.35,100,model4,0.06808822736378618,100,beta = 0.35
143,0.35,100,model5,3.3459493498335105e-5,100,beta = 0.35
143,0.35,100,model6,1.2245307716895736e-4,100,beta = 0.35
143,0.35,100,model7,0.003559753525397303,100,beta = 0.35
143,0.35,100,model8,1.0647269694206953e-4,100,beta = 0.35
143,0.35,100,model9,5.364128625849799e-4,100,beta = 0.35
143,0.35,100,model10,0.00623168332437658,100,beta = 0.35
144,0.35,100,model1,8.547143302862309e-8,100,beta = 0.35
144,0.35,100,model2,0.0015179284899536388,100,beta = 0.35
144,0.35,100,model3,7.060761661321891e-5,100,beta = 0.35
144,0.35,100,model4,7.136927408439562e-8,100,beta = 0.35
144,0.35,100,model5,1.1895181972732493e-5,100,beta = 0.35
144,0.35,100,model6,1.5301801040093665e-6,100,beta = 0.35
144,0.35,100,model7,1.9241711284782715e-4,100,beta = 0.35
144,0.35,100,model8,3.025570366571688e-8,100,beta = 0.35
144,0.35,100,model9,6.953944298334738e-7,100,beta = 0.35
144,0.35,100,model10,2.0908550623474266e-5,100,beta = 0.35
145,0.35,100,model1,2.6088122253361736e-5,100,beta = 0.35
145,0.35,100,model2,0.016513334336396106,100,beta = 0.35
145,0.35,100,model3,0.001065354191635245,100,beta = 0.35
145,0.35,100,model4,0.012170320090909917,100,beta = 0.35
145,0.35,100,model5,6.581593514541578e-4,100,beta = 0.35
145,0.35,100,model6,7.425878815046572e-7,100,beta = 0.35
145,0.35,100,model7,4.0132309334270133e-4,100,beta = 0.35
145,0.35,100,model8,2.5532344562044274e-4,100,beta = 0.35
145,0.35,100,model9,2.266801487357094e-4,100,beta = 0.35
145,0.35,100,model10,4.0861516359409577e-4,100,beta = 0.35
146,0.35,100,model1,9.673514291608607e-5,100,beta = 0.35
146,0.35,100,model2,0.004229001954904884,100,beta = 0.35
146,0.35,100,model3,6.3702008136373354e-6,100,beta = 0.35
146,0.35,100,model4,0.004961756010708112,100,beta = 0.35
146,0.35,100,model5,0.00109989152470907,100,beta = 0.35
146,0.35,100,model6,2.9085154203448137e-5,100,beta = 0.35
146,0.35,100,model7,0.013396825813485974,100,beta = 0.35
146,0.35,100,model8,4.674608490784248e-5,100,beta = 0.35
146,0.35,100,model9,6.394342396080553e-5,100,beta = 0.35
146,0.35,100,model10,0.00738287832307909,100,beta = 0.35
147,0.35,100,model1,0.01091423648270327,100,beta = 0.35
147,0.35,100,model2,5.1066081767306185e-5,100,beta = 0.35
147,0.35,100,model3,1.307231346999395e-4,100,beta = 0.35
147,0.35,100,model4,9.33428642633466e-5,100,beta = 0.35
147,0.35,100,model5,3.1676633881019315e-6,100,beta = 0.35
147,0.35,100,model6,0.013473142226071197,100,beta = 0.35
147,0.35,100,model7,3.522910178075751e-8,100,beta = 0.35
147,0.35,100,model8,0.0012267395086370484,100,beta = 0.35
147,0.35,100,model9,0.005427122687635959,100,beta = 0.35
147,0.35,100,model10,2.5028363383177164e-4,100,beta = 0.35
148,0.35,100,model1,3.0916393157636864e-6,100,beta = 0.35
148,0.35,100,model2,2.753115510875901e-4,100,beta = 0.35
148,0.35,100,model3,6.290924693749887e-4,100,beta = 0.35
148,0.35,100,model4,3.9964936041891885e-4,100,beta = 0.35
148,0.35,100,model5,8.673872218215106e-7,100,beta = 0.35
148,0.35,100,model6,3.0787164215813833e-4,100,beta = 0.35
148,0.35,100,model7,1.0374894005504137e-8,100,beta = 0.35
148,0.35,100,model8,0.01693669837725455,100,beta = 0.35
148,0.35,100,model9,0.014130586964585724,100,beta = 0.35
148,0.35,100,model10,0.11408872504413557,100,beta = 0.35
149,0.35,100,model1,6.145737837410942e-5,100,beta = 0.35
149,0.35,100,model2,0.006803214779130111,100,beta = 0.35
149,0.35,100,model3,4.901433081789057e-5,100,beta = 0.35
149,0.35,100,model4,0.03805025613280494,100,beta = 0.35
149,0.35,100,model5,0.0014721119038735861,100,beta = 0.35
149,0.35,100,model6,0.028613257497700773,100,beta = 0.35
149,0.35,100,model7,5.192259769599139e-4,100,beta = 0.35
149,0.35,100,model8,5.7976478577766435e-5,100,beta = 0.35
149,0.35,100,model9,0.0024216065209651835,100,beta = 0.35
149,0.35,100,model10,1.4191132523867688e-4,100,beta = 0.35
150,0.35,100,model1,0.004752486557800522,100,beta = 0.35
150,0.35,100,model2,2.4893202923486805e-5,100,beta = 0.35
150,0.35,100,model3,1.1376984459756583e-5,100,beta = 0.35
150,0.35,100,model4,7.764623263102202e-7,100,beta = 0.35
150,0.35,100,model5,0.2730962592178797,100,beta = 0.35
150,0.35,100,model6,2.419964708290065e-4,100,beta = 0.35
150,0.35,100,model7,4.632340423993838e-7,100,beta = 0.35
150,0.35,100,model8,0.1147236712597316,100,beta = 0.35
150,0.35,100,model9,1.1872568803239927e-5,100,beta = 0.35
150,0.35,100,model10,1.0997452088932743e-4,100,beta = 0.35
151,0.35,100,model1,1.0729072495964358e-4,100,beta = 0.35
151,0.35,100,model2,0.11790010678555611,100,beta = 0.35
151,0.35,100,model3,0.0036815285408677676,100,beta = 0.35
151,0.35,100,model4,0.04691059550612299,100,beta = 0.35
151,0.35,100,model5,1.7034893162128218e-5,100,beta = 0.35
151,0.35,100,model6,7.299864936688808e-4,100,beta = 0.35
151,0.35,100,model7,2.2782399127046398e-7,100,beta = 0.35
151,0.35,100,model8,0.01201079277990134,100,beta = 0.35
151,0.35,100,model9,0.005531486259504137,100,beta = 0.35
151,0.35,100,model10,2.609779021396003e-4,100,beta = 0.35
152,0.35,100,model1,0.28729350449730096,100,beta = 0.35
152,0.35,100,model2,0.013268225165251557,100,beta = 0.35
152,0.35,100,model3,0.07942226690200645,100,beta = 0.35
152,0.35,100,model4,1.834978915344966e-4,100,beta = 0.35
152,0.35,100,model5,0.002778138184801399,100,beta = 0.35
152,0.35,100,model6,0.0028086381832364694,100,beta = 0.35
152,0.35,100,model7,0.003231501335666583,100,beta = 0.35
152,0.35,100,model8,0.0023602507208269896,100,beta = 0.35
152,0.35,100,model9,8.207641292857174e-6,100,beta = 0.35
152,0.35,100,model10,2.518920804021712e-6,100,beta = 0.35
153,0.35,100,model1,0.014877142923802458,100,beta = 0.35
153,0.35,100,model2,2.5524239135581252e-5,100,beta = 0.35
153,0.35,100,model3,0.03502905130358804,100,beta = 0.35
153,0.35,100,model4,1.1523497627208358e-4,100,beta = 0.35
153,0.35,100,model5,0.004619033547598075,100,beta = 0.35
153,0.35,100,model6,2.912588682701887e-6,100,beta = 0.35
153,0.35,100,model7,6.744860300348511e-7,100,beta = 0.35
153,0.35,100,model8,0.001080918663786801,100,beta = 0.35
153,0.35,100,model9,0.004499606340862942,100,beta = 0.35
153,0.35,100,model10,0.03586588969171113,100,beta = 0.35
154,0.35,100,model1,0.0011346288591469944,100,beta = 0.35
154,0.35,100,model2,8.603367949819902e-4,100,beta = 0.35
154,0.35,100,model3,0.004161590670692554,100,beta = 0.35
154,0.35,100,model4,0.0020877555428881764,100,beta = 0.35
154,0.35,100,model5,0.0038601314671793873,100,beta = 0.35
154,0.35,100,model6,0.002595165900481214,100,beta = 0.35
154,0.35,100,model7,5.43182957658298e-4,100,beta = 0.35
154,0.35,100,model8,0.002065458401819583,100,beta = 0.35
154,0.35,100,model9,2.4839477441723925e-4,100,beta = 0.35
154,0.35,100,model10,1.6184923066734022e-4,100,beta = 0.35
155,0.35,100,model1,0.003118874368764079,100,beta = 0.35
155,0.35,100,model2,0.0012125276201691597,100,beta = 0.35
155,0.35,100,model3,0.01057541893660052,100,beta = 0.35
155,0.35,100,model4,9.94876002430358e-7,100,beta = 0.35
155,0.35,100,model5,0.002478206438688837,100,beta = 0.35
155,0.35,100,model6,0.02152975183279673,100,beta = 0.35
155,0.35,100,model7,0.00335685804333464,100,beta = 0.35
155,0.35,100,model8,0.009378200734730413,100,beta = 0.35
155,0.35,100,model9,2.7074643246783524e-4,100,beta = 0.35
155,0.35,100,model10,9.549895805622999e-4,100,beta = 0.35
156,0.35,100,model1,2.406988355091352e-4,100,beta = 0.35
156,0.35,100,model2,3.896776975848742e-6,100,beta = 0.35
156,0.35,100,model3,0.002841334958651955,100,beta = 0.35
156,0.35,100,model4,1.8012129592502623e-4,100,beta = 0.35
156,0.35,100,model5,1.9105639114382503e-4,100,beta = 0.35
156,0.35,100,model6,0.0028984040877039936,100,beta = 0.35
156,0.35,100,model7,0.0028340990942155664,100,beta = 0.35
156,0.35,100,model8,1.5392082984504997e-5,100,beta = 0.35
156,0.35,100,model9,1.197655830434597e-4,100,beta = 0.35
156,0.35,100,model10,0.005850081879485796,100,beta = 0.35
157,0.35,100,model1,0.01760218131309726,100,beta = 0.35
157,0.35,100,model2,1.34708823255596e-9,100,beta = 0.35
157,0.35,100,model3,3.22812337958107e-6,100,beta = 0.35
157,0.35,100,model4,3.885376854743896e-6,100,beta = 0.35
157,0.35,100,model5,0.06547277143868205,100,beta = 0.35
157,0.35,100,model6,0.04399527778806451,100,beta = 0.35
157,0.35,100,model7,4.03217227220821e-4,100,beta = 0.35
157,0.35,100,model8,1.3839156420836985e-4,100,beta = 0.35
157,0.35,100,model9,0.0010113167672864702,100,beta = 0.35
157,0.35,100,model10,1.3873197511415164e-5,100,beta = 0.35
158,0.35,100,model1,0.7635930625094404,100,beta = 0.35
158,0.35,100,model2,2.8236910665656003e-4,100,beta = 0.35
158,0.35,100,model3,0.022352702256241325,100,beta = 0.35
158,0.35,100,model4,0.004768318054089413,100,beta = 0.35
158,0.35,100,model5,0.11849583978930502,100,beta = 0.35
158,0.35,100,model6,0.004846737348834426,100,beta = 0.35
158,0.35,100,model7,0.01647587798574474,100,beta = 0.35
158,0.35,100,model8,0.017129074283518664,100,beta = 0.35
158,0.35,100,model9,4.6208890785861417e-4,100,beta = 0.35
158,0.35,100,model10,2.8902867710210034e-4,100,beta = 0.35
159,0.35,100,model1,1.0737558036556191e-8,100,beta = 0.35
159,0.35,100,model2,9.543221609009661e-5,100,beta = 0.35
159,0.35,100,model3,0.004722597379661752,100,beta = 0.35
159,0.35,100,model4,0.007522898680082935,100,beta = 0.35
159,0.35,100,model5,0.0014116238119591376,100,beta = 0.35
159,0.35,100,model6,0.03443212542290904,100,beta = 0.35
159,0.35,100,model7,6.887634591971455e-5,100,beta = 0.35
159,0.35,100,model8,2.249038497701509e-4,100,beta = 0.35
159,0.35,100,model9,5.215577860859091e-5,100,beta = 0.35
159,0.35,100,model10,0.08253426164242934,100,beta = 0.35
160,0.35,100,model1,8.370157359930939e-4,100,beta = 0.35
160,0.35,100,model2,0.001319601018998364,100,beta = 0.35
160,0.35,100,model3,2.6572904975196532e-5,100,beta = 0.35
160,0.35,100,model4,7.400642622994307e-5,100,beta = 0.35
160,0.35,100,model5,2.3364652167706098e-4,100,beta = 0.35
160,0.35,100,model6,5.204045944911934e-4,100,beta = 0.35
160,0.35,100,model7,0.007802128677035077,100,beta = 0.35
160,0.35,100,model8,8.38748021075325e-5,100,beta = 0.35
160,0.35,100,model9,6.0151301529319736e-5,100,beta = 0.35
160,0.35,100,model10,9.737428645495373e-6,100,beta = 0.35
161,0.35,100,model1,0.34926218007369003,100,beta = 0.35
161,0.35,100,model2,9.77523625617299e-5,100,beta = 0.35
161,0.35,100,model3,6.050984361713608e-4,100,beta = 0.35
161,0.35,100,model4,0.006004263966210529,100,beta = 0.35
161,0.35,100,model5,6.454242786619597e-5,100,beta = 0.35
161,0.35,100,model6,0.055995951057501346,100,beta = 0.35
161,0.35,100,model7,0.011114964165095121,100,beta = 0.35
161,0.35,100,model8,2.117837609174617e-5,100,beta = 0.35
161,0.35,100,model9,0.005226066353706383,100,beta = 0.35
161,0.35,100,model10,1.0097750833777371e-4,100,beta = 0.35
162,0.35,100,model1,0.002259617776075847,100,beta = 0.35
162,0.35,100,model2,4.622848573606988e-4,100,beta = 0.35
162,0.35,100,model3,0.0011146897065528376,100,beta = 0.35
162,0.35,100,model4,0.0030555576779887025,100,beta = 0.35
162,0.35,100,model5,2.975325143056392e-5,100,beta = 0.35
162,0.35,100,model6,0.010909730485632325,100,beta = 0.35
162,0.35,100,model7,7.967735683628132e-5,100,beta = 0.35
162,0.35,100,model8,2.0190964097609816e-4,100,beta = 0.35
162,0.35,100,model9,5.174564283044165e-4,100,beta = 0.35
162,0.35,100,model10,0.014665036673004441,100,beta = 0.35
163,0.35,100,model1,0.0019285331429638726,100,beta = 0.35
163,0.35,100,model2,0.00123054147588265,100,beta = 0.35
163,0.35,100,model3,0.011144895617802839,100,beta = 0.35
163,0.35,100,model4,0.058148339147587574,100,beta = 0.35
163,0.35,100,model5,4.314778622537574e-5,100,beta = 0.35
163,0.35,100,model6,0.009263834834005365,100,beta = 0.35
163,0.35,100,model7,0.0015360003991634614,100,beta = 0.35
163,0.35,100,model8,0.0025614254009171497,100,beta = 0.35
163,0.35,100,model9,0.05024393573407305,100,beta = 0.35
163,0.35,100,model10,0.007531922546911948,100,beta = 0.35
164,0.35,100,model1,0.01051214476859226,100,beta = 0.35
164,0.35,100,model2,0.03798711265916996,100,beta = 0.35
164,0.35,100,model3,3.861845734102698e-5,100,beta = 0.35
164,0.35,100,model4,1.4612810699735025e-4,100,beta = 0.35
164,0.35,100,model5,1.808712652890063e-5,100,beta = 0.35
164,0.35,100,model6,0.004266281749102164,100,beta = 0.35
164,0.35,100,model7,0.00175072505859909,100,beta = 0.35
164,0.35,100,model8,7.085977791634097e-4,100,beta = 0.35
164,0.35,100,model9,3.4214606489939315e-6,100,beta = 0.35
164,0.35,100,model10,1.8471776799539532e-4,100,beta = 0.35
165,0.35,100,model1,1.712056210432408e-5,100,beta = 0.35
165,0.35,100,model2,0.11389224461550974,100,beta = 0.35
165,0.35,100,model3,0.6065368639803922,100,beta = 0.35
165,0.35,100,model4,1.0693888809875195e-4,100,beta = 0.35
165,0.35,100,model5,0.004481816188854134,100,beta = 0.35
165,0.35,100,model6,3.5050539678189105e-5,100,beta = 0.35
165,0.35,100,model7,1.949095664703795e-6,100,beta = 0.35
165,0.35,100,model8,2.7074452764372527e-4,100,beta = 0.35
165,0.35,100,model9,0.0011159185007347965,100,beta = 0.35
165,0.35,100,model10,0.030235826635771772,100,beta = 0.35
166,0.35,100,model1,3.3064475553587285e-4,100,beta = 0.35
166,0.35,100,model2,4.3678749370211084e-5,100,beta = 0.35
166,0.35,100,model3,0.00216567799258765,100,beta = 0.35
166,0.35,100,model4,1.341955609050267e-4,100,beta = 0.35
166,0.35,100,model5,3.259497029330369e-5,100,beta = 0.35
166,0.35,100,model6,0.0396774848784047,100,beta = 0.35
166,0.35,100,model7,9.706703005242315e-4,100,beta = 0.35
166,0.35,100,model8,0.022428840111910275,100,beta = 0.35
166,0.35,100,model9,0.0028960285767193608,100,beta = 0.35
166,0.35,100,model10,1.1817139794842052e-4,100,beta = 0.35
167,0.35,100,model1,8.769212469149887e-4,100,beta = 0.35
167,0.35,100,model2,5.353614871204356e-4,100,beta = 0.35
167,0.35,100,model3,7.751298723024752e-4,100,beta = 0.35
167,0.35,100,model4,8.965662985727185e-5,100,beta = 0.35
167,0.35,100,model5,4.012627063767549e-8,100,beta = 0.35
167,0.35,100,model6,7.987030113236633e-6,100,beta = 0.35
167,0.35,100,model7,3.7393025220857858e-6,100,beta = 0.35
167,0.35,100,model8,9.299313521101952e-4,100,beta = 0.35
167,0.35,100,model9,0.03754200181141127,100,beta = 0.35
167,0.35,100,model10,8.203422565725328e-5,100,beta = 0.35
168,0.35,100,model1,0.0018827642052349836,100,beta = 0.35
168,0.35,100,model2,1.2070924386021375e-4,100,beta = 0.35
168,0.35,100,model3,0.003922265643629386,100,beta = 0.35
168,0.35,100,model4,0.004723038321873706,100,beta = 0.35
168,0.35,100,model5,0.2068487156706682,100,beta = 0.35
168,0.35,100,model6,0.004415197913470877,100,beta = 0.35
168,0.35,100,model7,0.004432099948648374,100,beta = 0.35
168,0.35,100,model8,6.964544067634973e-4,100,beta = 0.35
168,0.35,100,model9,0.0029655389732417144,100,beta = 0.35
168,0.35,100,model10,2.0586003370772343e-5,100,beta = 0.35
169,0.35,100,model1,3.309944861143761e-4,100,beta = 0.35
169,0.35,100,model2,1.6810843732078934e-5,100,beta = 0.35
169,0.35,100,model3,0.030637079368357,100,beta = 0.35
169,0.35,100,model4,5.40171515654923e-5,100,beta = 0.35
169,0.35,100,model5,0.003032542871432143,100,beta = 0.35
169,0.35,100,model6,0.05863228571330707,100,beta = 0.35
169,0.35,100,model7,0.004367834553755229,100,beta = 0.35
169,0.35,100,model8,0.0012537895486388912,100,beta = 0.35
169,0.35,100,model9,3.6268764019743033e-6,100,beta = 0.35
169,0.35,100,model10,5.399709421267291e-4,100,beta = 0.35
170,0.35,100,model1,0.030872351512409343,100,beta = 0.35
170,0.35,100,model2,7.759530126034407e-4,100,beta = 0.35
170,0.35,100,model3,4.940105967269991e-4,100,beta = 0.35
170,0.35,100,model4,0.0017073444225199248,100,beta = 0.35
170,0.35,100,model5,0.005124127682204456,100,beta = 0.35
170,0.35,100,model6,0.13622145632090568,100,beta = 0.35
170,0.35,100,model7,5.623511610459136e-7,100,beta = 0.35
